geocode,Distance2Center,minDist_subcenter,Build_Density,Urb_Build_Density,Pop_Density,Urb_Pop_Density,SF_share,m2cap,Pop_2018,transit_access,Car_HH,Car_cap,Inc_HH,Inc_cap,HH_size,share_65+,tCO2cap_res,tCO2cap_mob,tCO2cap_energy,Region,Country,pkm_cap_Car,pkm_cap_Transit,Pop_2017,city_size,Country_France,Country_Germany,Population,Income_cap_stand,City_Pop,clean_intersection_density_km,street_density_km,bike_lane_share
19,5.242681084,3.311458135,2146130.264,2314573.104,44.37831364,47.86142432,21.37017653,32.04880664,0,7.795823833,1.096903471,0.518692762,40809.7286,19851.55027,2.055745171,0.080685799,0.291594841,0.9674,1.258994841,Toulouse,France,4158.4037,1224.1866,17728.55912,2,1,0,17728.55912,1,907168.8272,46.2539939,10035.2588,0.102321053
20,3.940760643,2.781611604,2247621.042,2740338.101,42.73873684,52.10780055,19.16194243,33.12349248,0,6.107318347,1.262452539,0.606729589,42822.78432,20762.3379,2.062522272,0.106446168,0.42571018,1.0406,1.46631018,Toulouse,France,4601.3653,1332.3592,27133.18469,2,1,0,27133.18469,1,907168.8272,53.85319922,10457.70355,0.097685366
21,3.672277095,3.729722729,3443985.415,4162464.129,23.83589884,28.80850582,23.65143652,36.33505165,0,6.12844295,1.116241255,0.563625665,45085.67095,22756.90734,1.981186208,0.160721492,0.757163914,0.8682,1.625363914,Toulouse,France,3672.0181,1287.6305,14637.12118,2,1,0,14637.12118,1,907168.8272,57.50547017,10985.7929,0.063802174
22,2.506932183,2.850794972,2956063.362,3069572.727,56.56354951,58.73552344,26.10122675,36.58066045,0,2.434064885,1.107952417,0.559397736,49913.4172,24174.48847,2.064714514,0.16614166,0.908475566,0.9674,1.875875566,Toulouse,France,4182.7124,1291.5944,15231.26169,2,1,0,15231.26169,1,907168.8272,83.83066551,13856.83061,0.087989474
23001,5.77443891,2.230915783,1621811.054,2336265.125,5.590602805,8.053422953,32.24569745,36.14181648,0,0.777754545,1.28406139,0.595323023,48149.86551,22942.99635,2.098673808,0.143011477,0.473269058,1.3064,1.779669058,Toulouse,France,5518.1599,1314.6118,2664.63056,2,1,0,2664.63056,1,907168.8272,28.97452415,7410.246591,0.0798
23012,4.707071596,1.174455385,4392490.511,5353198.58,9.445170343,11.51098046,9.731371511,31.89231484,0,5.752836879,0.702226105,0.526806265,36363.93674,20057.96565,1.812942417,0.107981552,0.530652634,0.5884,1.119052634,Toulouse,France,2307.7485,1271.4407,3644.128174,2,1,0,3644.128174,1,907168.8272,26.32192687,7624.765602,0.0559
23030,4.374484832,0.829214016,3661328.286,3661328.286,57.15513231,57.15513231,19.56674205,36.92651092,0,2.426570286,1.046898554,0.560900312,47821.42318,23753.85395,2.013206921,0.179299752,0.568926233,1.0925,1.661426233,Toulouse,France,5033.4219,697.4161,3191.104013,2,1,0,3191.104013,1,907168.8272,27.95429443,7813.350169,0.0868
23032,4.230726899,0.91929752,2674810.502,2674810.503,71.05989548,71.05989548,15.55045258,38.26555241,0,2.726978787,0.944335785,0.490279421,46767.28585,23924.90554,1.954753208,0.203642777,0.615515433,0.8404,1.455915433,Toulouse,France,3235.1724,1408.9386,2068.126257,2,1,0,2068.126257,1,907168.8272,39.38086734,7971.131145,0.1133
23043,3.499690539,0.812439104,3092036.271,3168090.344,59.01208977,60.46359596,24.0068466,38.84486604,0,2.508483784,1.213178526,0.584772083,53254.48835,26039.60802,2.045134024,0.184878626,1.180252766,0.8097,1.989952766,Toulouse,France,3458.1776,752.3696,2727.695104,2,1,0,2727.695104,1,907168.8272,60.60164559,11046.75709,0.0735
23044,3.414467933,1.241526533,1938257.363,1938257.363,47.41027128,47.41027128,24.94731844,39.68170621,0,1.937975073,1.4003618,0.550495674,52985.46095,26785.12328,1.978167522,0.187019921,0.567081257,1.1826,1.749681257,Toulouse,France,5184.3685,743.5388,2469.508059,2,1,0,2469.508059,2,907168.8272,61.41782937,11007.77697,0.0825
24,4.635911826,0.517740338,1995445.637,2789434.267,14.79903232,20.6875733,25.10940446,36.45151282,0,11.22245192,1.020375204,0.604870854,46149.08136,24066.61997,1.917555578,0.130800723,0.733631399,1.0711,1.804731399,Toulouse,France,4694.3442,1712.7373,13441.37709,2,1,0,13441.37709,1,907168.8272,37.90926325,8319.832698,0.087930303
25,6.033750219,3.363812387,3409600.994,4535523.548,8.646238995,11.50141047,24.30541847,28.94880393,0,2.038303444,1.163141439,0.509904641,42132.92337,17151.8771,2.456461361,0.122778626,0.497386321,0.9864,1.483786321,Toulouse,France,4105.2232,1580.1991,8534.895901,2,1,0,8534.895901,0,907168.8272,28.17164772,6564.244159,0.084617391
26,7.31312813,5.789549564,1850236.152,2048680.598,20.75440182,22.98038566,54.83886298,36.27731957,0,1.201862026,1.54119962,0.628400329,59853.08779,24751.89639,2.418121296,0.112809053,0.559499483,1.1883,1.747799483,Toulouse,France,5348.8684,1027.0016,10374.70077,2,1,0,10374.70077,1,907168.8272,31.78582384,7006.594719,0.040811111
27,5.562331385,4.194301254,5136932.552,5265675.37,75.1478419,77.03121195,14.48067378,27.84914337,0,19.53434355,0.744194782,0.258054048,41289.92186,15313.75315,2.696264034,0.13768896,0.276181908,0.4146,0.690781908,Toulouse,France,1611.24,1712.3381,13722.31014,2,1,0,13722.31014,0,907168.8272,65.83882484,12526.60029,0.119675
28,5.334729462,3.63348702,3775905.394,4030718.691,20.29754824,21.66730851,34.49446758,31.89991643,0,6.182707639,1.113896139,0.539859644,45333.6525,20052.99726,2.2606921,0.13019488,0.475819957,0.9754,1.451219957,Toulouse,France,4405.5957,680.1326,11941.23817,2,1,0,11941.23817,1,907168.8272,59.50721734,11240.82978,0.093433333
29001,5.251984685,3.252517278,1182996.256,1597981.596,11.91868643,16.09966343,42.5650487,39.6888966,0,3.388487004,1.375913299,0.616619487,54277.072,25456.56141,2.132144681,0.148493609,0.674468068,1.144,1.818468068,Toulouse,France,5126.0936,583.6641,4000.041606,2,1,0,4000.041606,1,907168.8272,28.77047821,7027.070344,0.1215
29010,5.546920447,3.604028903,1437025.02,1480719.163,27.19766582,28.0246373,39.71917595,39.97646671,0,4.403946202,1.52611987,0.690128534,54094.57631,26248.94604,2.060828508,0.151217079,0.629605022,1.1174,1.747005022,Toulouse,France,4734.8094,936.3447,3603.639874,2,1,0,3603.639874,2,907168.8272,45.09415379,9890.607467,0.1499
29015,6.152183599,2.413068073,1276711.141,1842368.761,15.95369326,23.02211137,35.07175559,36.24625795,0,1.522456917,1.529309911,0.626383555,51625.13372,23980.81504,2.152768103,0.098129189,0.439582111,1.4555,1.895082111,Toulouse,France,6526.1402,803.4328,3307.201274,2,1,0,3307.201274,1,907168.8272,31.42307549,6856.120039,0.0219
29026,7.186453882,1.065382233,10007315.39,10650157.51,3.336039654,3.550337568,23.62197656,29.91212306,0,0.655772904,1.582323581,0.781643558,44681.20807,20379.05032,2.192506882,0.028266015,0.273513291,1.5041,1.777613291,Toulouse,France,7302.8123,0,1511.418126,2,1,0,1511.418126,1,907168.8272,43.25774029,9495.929966,0
30001,6.362395278,2.593688206,1721291.016,1761038.001,31.16885746,31.88858941,49.69617727,40.53227703,0,9.047356155,1.249531893,0.670970502,56466.89041,25999.57437,2.171839031,0.26105617,0.865669566,1.3709,2.236569566,Toulouse,France,5872.2051,42.214,1817.727782,2,1,0,1817.727782,1,907168.8272,78.14959684,13730.77928,0.0507
30002,6.7981619,2.674912813,3625774.787,3625774.787,81.92919309,81.92919309,20.68329744,33.79840773,0,7.951579148,1.105106136,0.505050722,44142.402,20782.37281,2.124030899,0.135490085,0.48071801,0.6162,1.09691801,Toulouse,France,2558.702,1175.6449,1779.115462,2,1,0,1779.115462,1,907168.8272,75.49699956,13111.41659,0.0506
30003,7.012420369,2.969110603,1791361.739,2048601.618,21.83127331,24.96624821,41.28519306,37.95979005,0,5.226984691,1.780938663,0.76683988,57363.85778,26153.61678,2.19334321,0.156165205,0.851294815,1.1424,1.993694815,Toulouse,France,5176.2275,1059.2359,2462.343876,2,1,0,2462.343876,1,907168.8272,72.0282185,12730.07757,0.0601
30005,5.471406128,3.315210107,2384102.106,2634761.316,38.71944214,42.79031845,23.66035851,39.33162312,0,9.541967617,1.278573198,0.578703334,50232.28216,25878.40578,1.941088744,0.181195785,0.718759457,0.7809,1.499659457,Toulouse,France,3351.9725,493.6016,2829.494241,2,1,0,2829.494241,1,907168.8272,66.31493204,11373.76949,0.0696
30006,5.890665172,2.808829205,2997325.327,2997325.327,86.40335561,86.40335561,26.7417439,39.58905525,0,13.24864994,0.990022515,0.476605725,50944.89804,25907.08578,1.966446495,0.194005986,0.849881628,0.6274,1.477281628,Toulouse,France,3345.7907,224.7798,1484.80088,2,1,0,1484.80088,1,907168.8272,77.74150495,13806.27343,0.0519
30010,7.61059252,2.289387483,3202882.502,3279795.087,45.83415095,46.93479172,26.57547479,32.87030813,0,6.681294773,1.260072598,0.582930694,48744.83359,22339.74596,2.181977973,0.092488676,0.30156104,0.9983,1.29986104,Toulouse,France,4568.0669,683.1294,3256.490088,2,1,0,3256.490088,1,907168.8272,71.21203472,12483.56334,0.0419
30014,6.090860448,3.615312331,902612.0247,1241165.679,19.48692774,26.79612639,60.55711187,40.43749178,0,3.716522106,1.585109116,0.61969587,67263.43805,29554.91976,2.275879569,0.198507108,1.059735508,0.642,1.701735508,Toulouse,France,2434.575,1115.7902,1757.03239,2,1,0,1757.03239,2,907168.8272,51.21553213,8766.355732,0.0994
30016,5.032166025,3.078963517,1357498.825,1497466.077,35.86954333,39.5679343,42.38107456,39.27482491,0,10.39849961,1.093538856,0.833333333,58736.46653,28095.11353,2.090629264,0.190925942,1.228211673,1.2237,2.451911673,Toulouse,France,4936.0483,2198.6814,2205.520977,2,1,0,2205.520977,2,907168.8272,52.64385374,10183.04305,0.0529
30018,5.39800109,2.551225836,3167162.275,3195372.293,27.75309935,28.00029711,50.53472679,40.21510476,0,11.36691116,2.13605409,0.796086444,58295.32158,27619.65963,2.110645908,0.235842435,1.084285217,1.2916,2.375885217,Toulouse,France,5644.1583,1465.9762,2241.728903,2,1,0,2241.728903,2,907168.8272,67.53920771,12089.48859,0.041
30023,9.027562883,0.873386539,10254028.92,18537230.67,6.098259839,11.02443247,32.60431552,32.31100134,0,2.100717512,1,0.333333333,53348.53046,23840.05778,2.237768505,0.057403958,0.420309671,0.8649,1.285209671,Toulouse,France,1712.391,7906.5887,3801.619016,2,1,0,3801.619016,1,907168.8272,52.23576186,10070.39337,0.0135
31,6.224682812,5.393381509,1524492.137,1747810.541,17.87482613,20.49325723,79.07266702,43.78257079,0,0.116505222,1.58347387,0.68184159,62458.70037,27245.34197,2.292454264,0.283207268,1.064769748,1.2608,2.325569748,Toulouse,France,5409.8855,1278.5267,12252.44606,2,1,0,12252.44606,2,907168.8272,62.49927288,10744.92226,0.015345
32001,3.901482391,4.05686278,1942845.84,1942845.84,47.034592,47.034592,43.48040953,39.78330165,0,0.033780807,1.617842803,0.583779716,55356.86594,26053.85996,2.124708816,0.20599026,0.843694688,0.7012,1.544894688,Toulouse,France,3003.7734,1083.5921,2276.135435,2,1,0,2276.135435,1,907168.8272,69.37562121,13007.92571,0.082
32003,4.463526514,4.898641377,1216577.679,1337698.984,21.37231598,23.50012325,57.78060869,43.10455815,0,0.091164647,1.418027028,0.600579059,68806.46317,29021.06487,2.370914488,0.202372579,0.874399813,0.7377,1.612099813,Toulouse,France,2885.3718,1956.2253,2984.91629,2,1,0,2984.91629,2,907168.8272,45.09415379,7576.511593,0.037
32005,5.376316416,4.912114936,832948.856,965928.5573,17.35803644,20.12923479,88.12424384,49.77434168,0,0.00138078,2.078811833,0.70303502,87898.22219,33128.15262,2.653278715,0.22273265,0.818129702,1.2528,2.070929702,Toulouse,France,5722.0394,467.716,2402.382099,2,1,0,2402.382099,3,907168.8272,52.4398078,9351.964533,0.0396
32006,4.689232448,3.78234746,691613.6153,952250.4451,15.74846249,21.68332156,62.19649487,41.98546534,0,0.122594499,1.580581226,0.762198684,67675.84193,28521.77191,2.372778316,0.218387967,0.786766495,1.2207,2.007466495,Toulouse,France,5023.1809,1601.984,3177.573795,2,1,0,3177.573795,2,907168.8272,55.90858886,10725.22272,0.0989
32008,3.785948511,3.486199491,2222831.109,2222836.1,44.69599596,44.69609633,35.25503897,40.56436024,0,0.131021838,1.007728592,0.671108587,50044.86768,26850.75093,1.863816316,0.246914448,0.751193216,1.1621,1.913293216,Toulouse,France,4506.5259,2449.9917,2052.341154,2,1,0,2052.341154,2,907168.8272,65.09065637,12933.5828,0.1084
32010,4.201799477,4.654847943,1493819.75,4102216.748,3.07402016,8.441645643,25.13825381,34.65036808,0,1.848658601,1.577594025,0.482855463,54820.51149,24114.33811,2.273357504,0.078060229,0.485069805,1.1067,1.591769805,Toulouse,France,828.5792,5901.01,1800.714567,2,1,0,1800.714567,1,907168.8272,38.56468356,7515.029081,0.0564
32016,4.96689353,3.232208178,539818.2157,1514499.453,7.524718089,21.11114648,43.8161319,40.15902895,0,0.944621592,1.129021959,0.43443226,57775.03214,24878.66955,2.322271776,0.195328919,0.887709703,0.9701,1.857809703,Toulouse,France,3781.7468,1825.0625,1571.521578,2,1,0,1571.521578,1,907168.8272,31.83116738,7304.432241,0.0474
33001,8.816239345,5.366851801,1304366.498,1304366.498,26.71542364,26.71542364,63.03243417,40.40210132,0,0.009848148,1.357640459,0.658568331,59897.33871,25945.5552,2.30857803,0.219940833,0.740872998,0.5499,1.290772998,Toulouse,France,2140.4619,2170.2293,2843.172439,2,1,0,2843.172439,1,907168.8272,48.76698079,8522.791189,0.0098
33003,10.17574945,6.662997113,758564.0106,2012244.315,10.71472134,28.4229634,42.02810142,37.66440236,0,4.12E-07,1.443911257,0.546940511,53399.85667,24815.47438,2.151877327,0.154306325,0.592454497,1.2016,1.794054497,Toulouse,France,4613.4277,1687.0648,3239.195913,2,1,0,3239.195913,1,907168.8272,29.38261604,5388.104348,0.0045
33006,8.231564007,4.681743429,992273.2536,1397605.087,17.40916061,24.52059586,77.02269308,43.44318448,0,0.019418059,1.776645139,0.777394822,64451.90875,28115.09669,2.292430628,0.264969375,1.081870104,1.4425,2.524370104,Toulouse,France,6827.5855,609.4808,3060.135953,2,1,0,3060.135953,2,907168.8272,53.05194563,8736.817429,0.0096
33007,7.471144367,3.971269631,925096.9918,925136.4028,21.52662819,21.52754527,81.27179908,43.22196983,0,0.126846717,1.657771586,0.729051938,66827.82267,28452.74653,2.348730117,0.282065769,0.797294436,1.3846,2.181894436,Toulouse,France,6156.6107,323.815,1672.325953,2,1,0,1672.325953,2,907168.8272,53.05194563,8767.954636,0.0576
33010,7.094572103,3.844511109,222521.9702,1261803.666,3.399737488,19.27810195,79.1753806,40.99112536,0,0.094616571,1.404660512,0.644309715,64978.09109,25941.44891,2.504798067,0.198956447,0.863667912,1.5665,2.430167912,Toulouse,France,7334.2545,769.5793,1928.024754,2,1,0,1928.024754,1,907168.8272,41.01323489,6328.715752,0.0593
34,6.831207115,2.287742011,1337713.189,1711811.512,20.27452404,25.94439821,33.4189623,39.16153095,0,4.191661584,1.372633038,0.651011746,53288.91319,25217.9762,2.113132028,0.192732582,1.008220172,1.2199,2.228120172,Toulouse,France,5364.6668,1306.9216,13135.1242,2,1,0,13135.1242,1,907168.8272,42.82049898,8522.286044,0.063678571
35001,10.72655946,7.26151347,1641285.865,1641285.865,38.24105129,38.24105129,50.45465051,36.74586737,0,0.85191312,1.253485729,0.709817802,49548.53906,22858.41131,2.167628292,0.204336983,0.954845994,1.5357,2.490545994,Toulouse,France,7080.7154,135.0315,2850.508946,2,1,0,2850.508946,1,907168.8272,53.66408347,9487.897901,0.0106
35002,10.7543484,6.559167607,949985.1715,978451.2142,25.27169967,26.02895916,69.77191483,38.82012452,0,0.445529722,1.649832166,0.785880021,61685.19116,25507.84184,2.418283426,0.184434248,0.612659901,1.1134,1.726059901,Toulouse,France,4599.0061,812.5232,2956.569126,2,1,0,2956.569126,1,907168.8272,38.36063761,7530.492499,0.0133
35003,9.559448376,6.869531396,711506.9638,1411839.73,6.384409874,12.66855277,70.62357788,38.82132788,0,0.25749418,1.619281558,0.605246699,67125.39718,26569.83654,2.526375993,0.111518682,0.692284363,1.4334,2.125684363,Toulouse,France,6537.1593,579.1236,5111.884506,2,1,0,5111.884506,2,907168.8272,18.16008908,3673.04207,0
35004,10.80724916,7.741312628,1497281.63,1982948.573,17.18859847,22.76399183,57.78673003,37.80699787,0,0.245347045,1.378909765,0.493418778,53178.96985,23782.03048,2.236098801,0.202723722,0.693562717,1.0389,1.732462717,Toulouse,France,4755.5247,1257.1966,3619.940536,2,1,0,3619.940536,1,907168.8272,44.07392407,7972.242787,0.0068
35013,11.55420688,7.318405776,1209769.554,1511757.892,29.84573257,37.29596402,46.66114703,36.78217648,0,0.739144922,1.4528271,0.604524047,50283.06227,22163.93586,2.268688313,0.194715448,0.833035245,1.5652,2.398235245,Toulouse,France,7354.6525,78.2345,2913.197695,2,1,0,2913.197695,1,907168.8272,73.66058605,12042.2693,0.034
36001,9.95250476,2.892217183,948155.1321,1283305.703,19.32550463,26.15661664,68.50173451,40.00683901,0,3.818325249,1.895215208,0.758424745,68051.53774,28362.6892,2.399333055,0.195623646,0.686111398,1.3313,2.017411398,Toulouse,France,5738.1041,816.5987,3193.525648,2,1,0,3193.525648,2,907168.8272,50.39934835,9533.596847,0.0077
36002,10.98459122,2.397213383,792932.2379,1333164.86,16.26871275,27.35274859,71.91172245,37.9563581,0,2.481835743,1.71096301,0.725260934,74625.08203,28131.4255,2.652730202,0.107554809,0.523259287,1.7345,2.257759287,Toulouse,France,7646.3709,912.8509,4954.058432,2,1,0,4954.058432,2,907168.8272,57.13286453,10502.71163,0.0096
36009,9.425222703,2.193650787,1034337.793,1039046.7,24.10993938,24.21970183,68.04967836,40.61836916,0,2.386034153,1.500146369,0.573735425,70288.91785,28895.06225,2.432558104,0.173517357,0.708035193,1.1587,1.866735193,Toulouse,France,5393.9475,1360.9073,4022.330832,2,1,0,4022.330832,2,907168.8272,70.19180499,12764.16304,0.043
36011,8.351879068,3.100124532,1423373.147,1434411.259,33.24974496,33.50759332,54.56662436,38.30848514,0,4.264324162,1.395757396,0.458372211,62128.15026,26581.25339,2.337291976,0.159917776,0.572571892,0.8266,1.399171892,Toulouse,France,3374.588,646.061,2470.199246,2,1,0,2470.199246,2,907168.8272,66.92706988,11853.01873,0.0308
36012,8.343708735,3.45674989,1696128.324,1772366.324,27.42982608,28.66274876,58.11897237,40.7975486,0,4.07579464,1.335786465,0.708037181,62155.95919,27686.14007,2.245020759,0.212465831,0.96444181,1.1028,2.06724181,Toulouse,France,5081.1543,262.6189,2407.255975,2,1,0,2407.255975,2,907168.8272,62.43805909,11423.81706,0.0321
36014,8.915250394,3.796718938,848805.82,1210645.167,17.13697947,24.44234109,58.11778971,40.29874437,0,1.222812002,1.786557773,0.746911557,66550.43767,28519.67037,2.333492527,0.168068714,0.462437254,1.4269,1.889337254,Toulouse,France,6261.4399,1159.698,2881.416393,2,1,0,2881.416393,2,907168.8272,36.932316,7558.877738,0.0433
36018,11.18839618,0.915696359,1695916.832,2512061.06,14.25147093,21.10985899,76.74315839,36.48470643,0,0.129747152,2.017219011,0.637053798,75888.87617,27228.09103,2.787153756,0.091879571,0.478374172,1.439,1.917374172,Toulouse,France,6055.4222,1714.0841,3067.772298,2,1,0,3067.772298,2,907168.8272,34.27971872,7033.122755,0.0173
36025,6.871936932,3.912323599,837387.9438,1199573.283,18.09444084,25.92061179,48.29476702,40.95245285,0,3.498826556,1.248840733,0.616406288,57400.94228,27793.50767,2.065264412,0.166553225,0.612917727,1.0144,1.627317727,Toulouse,France,4538.4856,0,2296.539778,2,1,0,2296.539778,2,907168.8272,35.70804033,7426.071374,0.0394
36026,9.584468176,4.256607867,1679048.786,1984931.984,7.483902704,8.84729376,76.06038999,43.68724924,0,0.114723117,1.777003269,0.84594131,78432.70524,29990.70887,2.615233457,0.135027516,0.70153134,1.4413,2.14283134,Toulouse,France,6292.9885,912.4288,3829.175178,2,1,0,3829.175178,2,907168.8272,21.4248242,5507.67772,0.0353
37001,8.544735646,2.517741736,2073966.745,2274475.14,21.12988678,23.17269662,56.35544048,38.08007304,0,1.01469799,1.632547465,0.689328893,62466.20565,26009.99138,2.401623466,0.146113574,0.655672529,1.4508,2.106472529,Toulouse,France,6516.2922,992.6578,7783.164162,2,1,0,7783.164162,1,907168.8272,74.06867794,12908.6292,0.0391
37002,9.623083104,1.51334123,1516934.557,1605712.133,31.2197956,33.04691317,55.60790951,38.20617138,0,0.860171035,1.189986431,0.516851812,57100.88271,24201.07472,2.359435826,0.185613287,0.77832107,1.0688,1.84712107,Toulouse,France,4870.7358,1165.3276,3162.462558,2,1,0,3162.462558,1,907168.8272,102.2270183,15847.99939,0.0461
37006,11.41532451,0.372375587,5109173.824,5633375.92,3.077072033,3.392780142,73.57953325,37.06135632,0,0.093274823,1.359590916,0.465918891,71355.56073,26659.53713,2.676549123,0.119566578,0.689572204,0.7861,1.475672204,Toulouse,France,3163.1391,1154.5528,957.1389142,2,1,0,957.1389142,2,907168.8272,57.74500236,10293.0483,0.0118
37014,11.64810984,1.580063322,1276839.445,1794072.155,13.71284832,19.26776262,57.43049574,35.7854763,0,0.36375709,1.707838179,0.605004034,66579.57226,26949.3765,2.470542213,0.075460228,0.558687722,1.4312,1.989887722,Toulouse,France,6238.2346,917.5576,3218.222212,2,1,0,3218.222212,2,907168.8272,38.56468356,7255.326136,0.0273
38001,9.19528418,1.975092703,1670215.9,1670215.9,43.62652206,43.62652206,22.38776272,36.66513947,0,0.979171788,0.791270991,0.463336264,43883.37928,21599.10951,2.03172169,0.19958569,0.841633946,0.8732,1.714833946,Toulouse,France,4458.7766,875.7094,1867.774436,2,1,0,1867.774436,1,907168.8272,106.1038913,15660.52728,0.0554
38002,9.981480544,2.437935087,664750.3673,1305737.174,15.84803855,31.12953987,56.83504613,36.50900766,0,0.37736924,1.428943539,0.650067881,58703.82971,24893.87661,2.358163441,0.121758996,0.73530117,0.912,1.64730117,Toulouse,France,4077.0298,0,6114.608042,2,1,0,6114.608042,1,907168.8272,76.72127523,11793.34794,0.0864
38004,8.163134359,0.548997195,23498162.45,24593846.32,1.202734065,1.258815741,24.94667129,36.42307049,0,0.144434222,1.807894912,0.5,44850.83081,22106.39831,2.02886197,0.128492873,0.817570844,0.378,1.195570844,Toulouse,France,2035.8599,0,329.8611442,2,1,0,329.8611442,1,907168.8272,41.21728084,6088.050498,0.016
38006,8.391663841,1.559847958,3148129.071,3165544.439,27.32697762,27.47814975,22.50116293,37.12162256,0,1.044203963,1.197831658,0.56195287,43365.46082,20899.63473,2.074938695,0.200090712,1.387243751,1.3832,2.770443751,Toulouse,France,5858.6922,2523.8222,2315.075246,2,1,0,2315.075246,1,907168.8272,67.33516177,10550.30657,0.0186
38009,9.435006093,1.97510825,5039063.023,5106508.832,70.44623164,71.38912581,18.17014713,36.40212253,0,1.183286591,0.967614877,0.551521924,41854.4394,20753.25926,2.016764638,0.2033466,0.968083957,1.5178,2.485883957,Toulouse,France,6742.5346,0,2909.600932,2,1,0,2909.600932,1,907168.8272,112.6333615,17281.08588,0.057
38010,9.958615401,1.725374147,1904773.79,2234998.451,46.3910467,54.43371704,37.94779421,35.47231469,0,0.870982697,1.573667736,0.568410838,46922.01809,20772.80362,2.258819702,0.168414465,1.069113891,0.7946,1.863713891,Toulouse,France,3622.2692,6.8615,4019.515142,2,1,0,4019.515142,1,907168.8272,101.4108345,16312.55916,0.0744
38011,10.89843699,1.262008439,2814213.412,3351351.008,18.82969604,22.4236444,58.6934709,35.6884278,0,0.722243918,1.423201998,0.791013208,59223.54417,24559.15192,2.411465362,0.116636616,0.540657512,1.5296,2.070257512,Toulouse,France,6942.2857,0,2489.986655,2,1,0,2489.986655,1,907168.8272,76.51722928,12515.98849,0.0802
38013,8.451480526,1.970083979,2839428.759,2839428.759,49.79572464,49.79572464,33.33713437,36.96481435,0,1.083791892,1.083775104,0.430792969,47987.58551,21773.69842,2.203924413,0.185088443,1.172655906,1.1221,2.294755906,Toulouse,France,5125.8028,68.6932,2140.178509,2,1,0,2140.178509,1,907168.8272,77.74150495,12680.35709,0.023
39001,9.85180526,0.61080098,5205201.173,14400212.08,3.597615814,9.952820067,76.28003185,39.08346083,0,0.06654402,2.144451853,0.810620124,67984.2864,27163.15961,2.502812168,0.13011334,0.758137605,1.8809,2.639037605,Toulouse,France,8442.4842,305.054,6746.384031,2,1,0,6746.384031,2,907168.8272,8.569929679,2210.740481,0
39009,14.91810137,5.354410332,241304.7055,1017139.652,4.396451852,18.53177913,63.87394953,37.26742843,0,0.000795161,1.500624391,0.634085126,59611.09194,25411.96653,2.345788228,0.111236316,0.470102956,1.7291,2.199202956,Toulouse,France,7479.7104,1586.1249,5217.395718,2,1,0,5217.395718,1,907168.8272,7.957791845,2144.968108,0
40001,11.15813567,1.507787337,1555958.795,4448850.142,5.162763232,14.76154768,77.43316521,39.17062867,0,0.287221645,1.442170255,0.575878236,66096.14737,26032.21738,2.539013347,0.161062835,0.621009994,1.7268,2.347809994,Toulouse,France,7478.0814,1244.0749,7206.1054,2,1,0,7206.1054,1,907168.8272,15.71153775,4438.456157,0.0196
40004,11.79676551,3.154158854,343983.2301,783014.0075,5.205802104,11.85004271,53.96023693,41.95879292,0,0.271110799,1.564883734,0.647657688,66829.49931,29938.18428,2.232249581,0.116872091,0.499608418,1.4503,1.949908418,Toulouse,France,6321.176,700.7012,3206.613034,2,1,0,3206.613034,2,907168.8272,18.97627286,3720.638439,0.0071
40006,9.542406773,1.440848194,1388583.674,2290704.937,11.69681075,19.29587869,57.78672062,38.18579352,0,3.253082789,2,0.759144921,57421.44554,25224.51037,2.276414674,0.179899576,0.923917465,1.4757,2.399617465,Toulouse,France,7066.832,1333.0879,4060.874457,2,1,0,4060.874457,1,907168.8272,21.01673231,5339.226978,0.0163
40019,8.559175568,2.265333937,743679.9791,1054474.036,19.63947274,27.8470776,59.9207663,36.74515809,0,1.03388399,1.978143056,0.858608048,64496.16381,25991.9887,2.481386267,0.13453199,0.772363713,1.7011,2.473463713,Toulouse,France,7973.7181,285.4374,2309.273907,2,1,0,2309.273907,1,907168.8272,48.15484296,8909.619247,0.0071
41001,10.32090849,5.03309843,1365223.827,3366619.814,5.494264253,13.54876653,65.00306586,37.55391325,0,0.017317812,1.534870097,0.660500439,52643.45234,22799.74235,2.30894944,0.163725264,0.688157015,1.4829,2.171057015,Toulouse,France,6679.6878,444.5858,5328.504011,2,1,0,5328.504011,1,907168.8272,38.56468356,7670.550859,0
41003,11.36221206,6.138195806,1838515.96,2250795.074,10.21307355,12.50331035,79.4131942,38.13653371,0,0.005210076,1.466431152,0.603355699,54616.09408,22898.30102,2.385159232,0.174904317,0.538654349,1.4954,2.034054349,Toulouse,France,6451.709,1281.1021,2706.146327,2,1,0,2706.146327,1,907168.8272,32.8513971,6860.853089,0
41004,9.505206652,6.050987034,865475.7908,989666.3168,19.14354996,21.89053326,67.10043567,38.15127943,0,0.147398541,1.365919815,0.57778361,53736.89626,23365.14019,2.299874763,0.17567478,0.556986327,1.4742,2.031186327,Toulouse,France,6452.3839,1009.9522,3401.597103,2,1,0,3401.597103,1,907168.8272,41.82941867,8437.397961,0
41006,7.953136581,5.453170779,1702223.948,1906985.252,20.65608828,23.14081867,44.01729047,35.04621747,0,0.220773518,1.263834455,0.574510773,46676.61408,21726.58521,2.148364026,0.13432122,0.476673658,0.8126,1.289273658,Toulouse,France,3531.3664,577.2492,6106.767985,2,1,0,6106.767985,1,907168.8272,39.78895923,8004.068037,0
